EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate
EMP12153,27,Female,High School,Finance,Financial Analyst,2,21729,Very High,0,0,0,0,No,Travel_Rarely,15,Medium,Medium,Medium,Medium,3,16,2,4,3,0,5,Single,No,2015-09-02
EMP12154,45,Male,Master's,It,Software Engineer,3,25000,Very High,25,1,1,1,No,Travel_Frequently,20,Medium,High,Medium,Low,3,10,3,0,1,10,7,Single,No,2023-02-14
EMP12155,45,Male,High School,Sales,Manager,2,18399,Very High,12,8,6,3,Yes,Travel_Frequently,27,Medium,Low,Medium,Medium,3,21,2,1,2,7,5,Married,No,2022-02-09
EMP12156,42,Male,Bachelor's,Sales,Manager,3,15751,Very High,14,1,0,1,No,Travel_Rarely,3,Medium,High,Very High,Low,3,14,1,6,0,10,19,Single,No,2011-10-21
EMP12157,32,Male,Bachelor's,Sales,Manager,5,21010,Very High,7,2,1,2,No,Travel_Rarely,7,Medium,High,High,High,4,21,1,3,2,8,18,Married,No,2020-11-23
EMP12158,47,Female,Master's,Research & Development,Manager,2,25000,Very High,15,7,5,5,No,Travel_Rarely,16,Very High,Low,High,High,4,18,0,1,1,8,15,Married,No,2011-06-21
EMP12159,28,Female,Bachelor's,Research & Development,Research Director,1,21775,Very High,9,9,4,6,No,Non-Travel,23,Low,High,High,High,3,18,2,1,4,9,3,Married,No,2016-08-24
EMP12160,39,Female,Master's,Finance,Finance Manager,2,19976,Very High,18,2,2,1,No,Travel_Rarely,2,Medium,Very High,Very High,Medium,3,20,3,2,1,4,15,Married,Yes,2012-04-29
EMP12161,38,Male,Bachelor's,Finance,Accountant,1,22613,Very High,15,9,9,2,Yes,Travel_Rarely,17,Medium,Very High,Medium,Low,3,13,0,0,0,4,8,Single,No,2015-12-14
EMP12162,58,Female,Bachelor's,Human Resources,HR Executive,2,16785,Very High,38,1,1,1,Yes,Travel_Rarely,11,High,Medium,High,High,3,19,2,1,4,4,8,Single,No,2025-11-08
EMP12163,31,Male,PhD,Research & Development,Research Scientist,3,18874,Very High,7,7,2,2,Yes,Travel_Rarely,24,Medium,High,Medium,High,3,23,0,2,0,5,7,Single,No,2022-06-04
EMP12164,34,Male,Bachelor's,It,Software Engineer,2,8616,High,5,5,1,5,No,Travel_Rarely,3,Medium,Very High,High,Very High,3,24,0,4,4,3,4,Divorced,No,2023-06-26
EMP12165,50,Female,Bachelor's,Research & Development,Manager,3,25000,Very High,20,1,1,0,No,Travel_Rarely,22,Low,Very High,High,High,3,11,2,4,0,1,20,Married,No,2015-09-23
EMP12166,33,Male,Bachelor's,Marketing,Marketing Executive,3,25000,Very High,0,0,0,0,Yes,Travel_Rarely,23,Medium,Medium,Very High,High,3,18,3,4,1,1,16,Married,No,2017-06-01
EMP12167,30,Female,Master's,Human Resources,HR Executive,3,15552,Very High,2,1,1,1,No,Travel_Rarely,8,Low,Medium,High,High,3,20,3,5,1,11,15,Single,No,2013-10-14
EMP12168,45,Female,Bachelor's,Sales,Manager,1,25000,Very High,18,2,2,0,No,Travel_Rarely,22,High,Low,Medium,High,3,13,1,5,1,5,17,Married,No,2021-10-04
EMP12169,46,Female,Bachelor's,Finance,Financial Analyst,3,22906,Very High,21,1,0,1,Yes,Travel_Rarely,23,Low,Medium,Very High,Low,3,12,3,6,1,4,5,Married,Yes,2014-08-04
EMP12170,30,Male,Master's,Research & Development,Research Director,2,13818,High,7,5,5,1,No,Travel_Rarely,21,High,Low,Very High,Very High,3,22,1,4,4,3,9,Single,No,2025-12-31
EMP12171,57,Female,Bachelor's,Finance,Accountant,1,25000,Very High,36,26,0,4,No,Travel_Rarely,19,High,High,Medium,High,3,12,2,4,3,5,19,Married,Yes,2011-10-15
EMP12172,53,Female,High School,Sales,Manager,5,25000,Very High,37,0,0,0,No,Travel_Rarely,18,High,Low,Medium,Very High,3,22,0,2,3,3,15,Single,No,2022-01-21
EMP12173,38,Female,Master's,Sales,Manager,4,25000,Very High,12,4,4,4,No,Travel_Rarely,7,Medium,High,Medium,Very High,3,16,0,0,2,9,18,Single,No,2018-08-27
EMP12174,25,Female,Bachelor's,It,Manager,2,18186,Very High,2,2,0,1,No,Travel_Frequently,16,Medium,Low,High,Medium,3,21,3,0,3,3,7,Single,Yes,2020-04-17
EMP12175,57,Female,High School,Sales,Sales Representative,3,25000,Very High,25,12,2,6,No,Travel_Rarely,24,Low,High,Very High,High,3,25,0,2,2,5,17,Married,No,2022-07-06
EMP12176,47,Male,Master's,It,IT Support,1,19579,Very High,20,4,1,1,No,Travel_Rarely,14,High,Medium,Medium,High,3,11,2,2,1,10,4,Single,No,2016-03-22
EMP12177,20,Female,Master's,Sales,Sales Representative,2,25000,Very High,0,0,0,0,No,Travel_Rarely,8,High,High,High,High,3,14,3,5,0,3,12,Married,No,2022-03-14
EMP12178,54,Female,Bachelor's,Human Resources,HR Specialist,1,9347,High,23,3,3,2,No,Travel_Rarely,13,Medium,High,Medium,Low,3,11,3,3,3,8,14,Single,Yes,2016-10-07
EMP12179,59,Female,Master's,Finance,Finance Manager,2,18120,Very High,29,2,2,0,Yes,Travel_Rarely,3,High,High,Medium,Very High,3,16,1,1,3,6,5,Married,Yes,2023-12-29
EMP12180,27,Female,Master's,Research & Development,Research Scientist,2,25000,Very High,10,0,0,0,No,Travel_Rarely,2,High,Low,Medium,Very High,3,16,2,5,1,11,1,Single,Yes,2018-07-23
EMP12181,26,Male,High School,Sales,Laboratory Technician,1,15597,Very High,0,0,0,0,No,Travel_Rarely,13,High,Low,High,High,3,12,1,6,1,5,14,Married,No,2023-01-15
EMP12182,30,Male,High School,Sales,Sales Executive,2,16786,Very High,1,0,0,0,Yes,Travel_Rarely,25,Low,High,Very High,Medium,3,12,3,5,3,2,10,Married,No,2016-07-10
EMP12183,58,Male,Bachelor's,Sales,Sales Executive,1,18005,Very High,30,4,1,4,No,Travel_Rarely,22,High,Medium,High,High,3,17,1,4,1,10,4,Married,No,2023-09-04
EMP12184,23,Male,Master's,Research & Development,Research Director,1,12751,High,3,2,2,1,Yes,Travel_Frequently,26,Low,Low,High,High,4,16,2,5,3,11,9,Married,No,2010-11-11
EMP12185,44,Male,Bachelor's,Finance,Accountant,2,8154,High,18,4,3,4,No,Travel_Frequently,3,High,Medium,Low,High,3,13,1,5,0,3,19,Single,No,2011-05-03
EMP12186,31,Male,Master's,Marketing,Manager,2,19855,Very High,9,1,1,1,Yes,Non-Travel,21,Medium,High,Low,Medium,3,11,3,1,0,1,19,Single,No,2025-01-16
EMP12187,45,Male,Master's,It,IT Support,1,23415,Very High,17,13,1,1,Yes,Travel_Rarely,1,Low,High,Medium,Medium,3,21,1,3,2,2,17,Single,No,2018-01-14
EMP12188,57,Female,Bachelor's,It,Manager,1,21512,Very High,25,11,0,2,No,Travel_Frequently,2,Very High,Medium,Low,High,3,25,3,6,3,10,11,Married,No,2024-01-25
EMP12189,31,Male,Bachelor's,It,Software Engineer,1,20636,Very High,1,1,1,1,No,Travel_Frequently,25,High,Low,High,Medium,4,22,3,0,0,0,16,Single,No,2017-05-08
EMP12190,56,Male,PhD,Finance,Finance Manager,1,22457,Very High,22,2,1,2,Yes,Non-Travel,10,Medium,Medium,High,High,4,12,1,6,0,8,16,Single,No,2020-08-19
EMP12191,43,Male,Bachelor's,Sales,Manager,2,25000,Very High,15,5,4,5,No,Travel_Rarely,11,Low,Medium,Low,Medium,3,20,0,4,4,9,3,Married,No,2011-11-18
EMP12192,35,Male,Bachelor's,Marketing,Manager,4,20217,Very High,9,1,1,1,Yes,Travel_Frequently,26,High,High,Medium,Very High,3,20,2,5,0,2,18,Single,Yes,2015-06-15
EMP12193,32,Male,Master's,Finance,Financial Analyst,1,17012,Very High,0,0,0,0,No,Travel_Rarely,3,Very High,Very High,Medium,Very High,3,23,3,5,2,7,17,Single,No,2018-01-06
EMP12194,44,Male,Bachelor's,Research & Development,Research Scientist,2,19409,Very High,25,1,0,1,No,Travel_Rarely,24,High,Medium,Very High,Medium,3,20,0,0,0,3,19,Married,No,2013-12-15
EMP12195,23,Female,High School,Sales,Manager,1,25000,Very High,0,0,0,0,Yes,Travel_Rarely,26,Very High,High,High,Low,4,24,2,2,1,10,20,Single,No,2021-04-25
EMP12196,30,Male,High School,Research & Development,Laboratory Technician,2,25000,Very High,2,2,0,2,No,Travel_Frequently,8,Low,High,High,High,3,12,0,6,4,7,9,Single,No,2015-05-19
EMP12197,51,Female,Bachelor's,Research & Development,Laboratory Technician,1,16603,Very High,29,4,1,4,Yes,Travel_Frequently,15,High,Medium,High,High,4,14,1,1,3,6,13,Married,Yes,2020-03-30
EMP12198,26,Female,High School,It,Software Engineer,4,23029,Very High,1,1,1,1,Yes,Travel_Rarely,5,High,Low,Medium,Medium,3,25,3,0,2,3,19,Single,No,2018-04-08
EMP12199,30,Female,Master's,Research & Development,Research Director,2,25000,Very High,0,0,0,0,No,Travel_Rarely,8,High,High,High,High,3,22,0,3,0,6,12,Married,No,2020-11-08
EMP12200,47,Male,PhD,Research & Development,Laboratory Technician,2,14092,High,20,13,0,10,No,Travel_Rarely,18,Low,Medium,Very High,Very High,3,16,0,0,3,11,13,Married,No,2014-02-21
EMP12201,60,Male,High School,Marketing,Marketing Executive,2,22230,Very High,38,17,0,8,No,Travel_Rarely,18,High,High,High,Low,3,13,2,4,0,7,3,Married,No,2012-10-20
EMP12202,42,Male,Bachelor's,Sales,Sales Executive,1,11389,High,18,1,1,0,No,Travel_Rarely,12,High,Low,Medium,Medium,4,10,2,4,4,9,3,Married,No,2015-05-05
EMP12203,42,Male,High School,Research & Development,Manager,4,9936,High,22,1,1,0,No,Travel_Rarely,4,High,High,High,High,3,12,3,1,3,2,3,Single,No,2016-05-07
EMP12204,47,Male,Bachelor's,Sales,Sales Executive,1,25000,Very High,22,6,2,2,No,Travel_Frequently,8,High,High,High,High,3,12,0,2,1,4,10,Divorced,No,2014-09-29
EMP12205,45,Female,Bachelor's,Finance,Finance Manager,1,18532,Very High,21,4,3,4,No,Travel_Rarely,2,High,Medium,Very High,Low,3,10,3,5,1,10,0,Married,No,2011-09-23
EMP12206,44,Male,Bachelor's,Marketing,Marketing Executive,1,24126,Very High,17,0,0,0,No,Travel_Rarely,20,High,Medium,Medium,High,3,17,2,4,3,2,5,Married,No,2017-03-06
EMP12207,48,Male,PhD,Sales,Sales Representative,1,21850,Very High,19,0,0,0,No,Travel_Frequently,24,Medium,High,Low,Medium,3,13,3,3,1,6,4,Married,No,2016-05-17
EMP12208,38,Male,Bachelor's,It,Software Engineer,1,14195,High,16,11,0,2,No,Non-Travel,3,Medium,Very High,High,Very High,4,14,1,6,2,5,4,Married,Yes,2018-06-11
EMP12209,52,Female,Bachelor's,Sales,Sales Representative,2,21582,Very High,26,10,7,1,No,Travel_Frequently,8,High,High,Very High,High,3,12,3,1,4,0,11,Married,No,2019-02-19
EMP12210,55,Female,Bachelor's,Marketing,Manager,1,12646,High,34,2,0,1,No,Travel_Rarely,12,Very High,Low,Very High,High,3,13,1,4,2,9,14,Married,No,
EMP12211,33,Male,High School,It,IT Support,2,25000,Very High,13,11,11,3,No,Travel_Frequently,2,Low,Medium,High,Very High,3,10,3,3,3,4,5,Married,No,2014-09-15
EMP12212,33,Male,Master's,It,Manager,1,11966,High,9,5,1,5,No,Travel_Rarely,30,High,Very High,Medium,High,3,22,3,5,2,3,11,Single,No,2011-03-31
EMP12213,54,Male,High School,Sales,Manager,5,20169,Very High,21,8,3,2,Unknown,Non-Travel,17,Medium,High,High,High,3,22,1,0,4,1,13,Married,No,2024-04-11
EMP12214,49,Female,PhD,Marketing,Marketing Executive,1,13780,High,19,3,3,3,No,Travel_Rarely,14,Medium,Low,Low,Medium,3,13,2,5,4,0,10,Single,No,2019-01-21
EMP12215,47,Female,Bachelor's,Finance,Finance Manager,2,25000,Very High,19,1,1,1,No,Travel_Frequently,14,High,High,High,High,3,11,3,3,3,11,7,Single,Yes,2021-03-26
EMP12216,36,Female,Master's,Research & Development,Research Scientist,3,18975,Very High,11,3,3,2,No,Travel_Rarely,30,High,Medium,Medium,Medium,3,19,2,5,2,11,19,Married,No,2015-05-26
EMP12217,22,Male,PhD,It,Data Analyst,1,17441,Very High,0,0,0,0,No,Travel_Rarely,6,Low,High,Very High,Very High,4,23,0,1,4,11,6,Single,No,2023-01-25
EMP12218,35,Female,Bachelor's,Sales,Sales Executive,1,25000,Very High,18,4,1,1,No,Travel_Frequently,8,High,Medium,Medium,High,4,15,2,4,3,6,5,Married,Yes,2024-10-25
EMP12219,49,Female,Bachelor's,It,Manager,1,22320,Very High,18,1,1,1,No,Travel_Frequently,25,High,High,High,Very High,3,11,0,2,4,6,12,Single,No,2012-09-13
EMP12220,48,Female,Master's,Sales,Sales Executive,1,25000,Very High,23,23,5,7,No,Travel_Rarely,10,Very High,Medium,Low,Medium,3,24,2,2,0,5,5,Single,No,2011-05-28
EMP12221,34,Female,High School,Finance,Financial Analyst,1,14163,High,15,1,1,1,No,Non-Travel,24,Medium,Medium,High,Medium,4,18,2,3,0,4,19,Married,No,2014-03-10
EMP12222,44,Male,Master's,Research & Development,Research Director,2,11706,High,19,1,1,1,Yes,Travel_Rarely,18,High,High,Medium,High,3,11,0,3,4,8,1,Married,No,2011-12-19
EMP12223,57,Male,High School,Sales,Manager,2,23115,Very High,26,4,4,4,Yes,Travel_Rarely,1,Medium,High,Very High,Low,4,13,1,3,3,1,10,Married,No,2022-07-08
EMP12224,57,Male,Bachelor's,Sales,Sales Representative,2,19082,Very High,37,4,1,4,No,Travel_Rarely,7,Medium,Medium,High,Medium,3,22,2,4,0,10,7,Divorced,No,2017-10-27
EMP12225,42,Female,Bachelor's,Sales,Sales Representative,1,25000,Very High,17,3,2,3,No,Travel_Rarely,7,High,Medium,Medium,Very High,3,13,0,2,4,10,3,Married,No,2019-08-22
EMP12226,44,Female,Master's,Research & Development,Laboratory Technician,3,21248,Very High,18,7,7,1,No,Travel_Rarely,13,High,Low,Medium,Medium,3,25,2,2,1,2,6,Divorced,No,2012-06-22
EMP12227,26,Male,Bachelor's,Research & Development,Laboratory Technician,1,24156,Very High,6,4,1,4,Yes,Travel_Frequently,16,Low,High,High,Medium,3,21,2,1,2,8,14,Married,No,2012-10-01
EMP12228,41,Male,High School,Human Resources,HR Executive,2,10609,High,11,5,1,3,Unknown,Travel_Rarely,12,Very High,Medium,Medium,Very High,4,20,2,1,4,11,18,Single,No,2010-02-10
EMP12229,36,Male,Master's,Sales,Manager,1,25000,Very High,13,6,5,4,No,Travel_Rarely,29,High,Low,Medium,Low,3,25,2,0,0,1,9,Married,No,2020-10-04
EMP12230,37,Female,Bachelor's,Sales,Manager,1,20457,Very High,4,0,0,0,No,Travel_Frequently,19,High,Medium,High,High,3,10,3,4,4,2,2,Divorced,No,2018-09-11
EMP12231,60,Male,Bachelor's,Finance,Financial Analyst,2,25000,Very High,39,4,1,4,No,Travel_Frequently,6,High,Very High,High,High,3,22,2,3,3,5,9,Married,No,2024-09-04
EMP12232,29,Male,Bachelor's,Sales,Sales Representative,2,15120,Very High,0,0,0,0,No,Travel_Rarely,7,Medium,Very High,Medium,Very High,3,20,0,1,0,9,18,Single,No,2019-02-14
EMP12233,29,Male,Master's,Marketing,Manager,2,25000,Very High,1,0,0,0,No,Travel_Rarely,30,High,Medium,High,High,3,16,2,0,3,6,2,Single,No,2021-12-02
EMP12234,26,Male,Master's,It,Manager,2,12255,High,0,0,0,0,No,Travel_Rarely,25,Medium,Medium,High,Very High,3,10,0,0,3,1,17,Married,No,2012-09-16
EMP12235,57,Female,Unknown,Finance,Financial Analyst,4,25000,Very High,39,13,1,1,No,Travel_Rarely,17,Very High,Medium,Very High,Low,3,22,0,2,3,7,4,Married,No,2023-09-21
EMP12236,46,Female,Bachelor's,Human Resources,HR Executive,2,18766,Very High,21,2,1,1,No,Travel_Rarely,29,Low,Low,High,Low,3,17,1,4,4,8,0,Single,No,2021-04-18
EMP12237,52,Male,Master's,It,Manager,2,22318,Very High,30,3,1,3,No,Travel_Rarely,19,Medium,High,High,High,3,25,0,4,0,0,5,Divorced,No,2013-01-10
EMP12238,20,Female,Master's,Sales,Sales Representative,1,25000,Very High,0,0,0,0,Yes,Travel_Frequently,5,High,High,Very High,High,3,12,0,5,3,5,6,Married,Yes,2010-12-21
EMP12239,53,Male,Bachelor's,Sales,Sales Representative,1,12649,High,29,1,1,1,No,Travel_Rarely,3,Medium,Very High,High,High,3,23,1,3,1,3,1,Married,No,2013-08-30
EMP12240,23,Female,High School,Sales,Manager,2,16187,Very High,0,0,0,0,No,Travel_Rarely,24,Medium,Very High,Medium,High,3,17,2,4,2,9,16,Married,No,2015-02-02
EMP12241,36,Male,Bachelor's,It,Manager,1,25000,Very High,3,3,2,3,No,Non-Travel,26,Medium,Very High,Medium,Very High,4,17,3,5,4,10,2,Single,No,2011-06-19
EMP12242,23,Male,Master's,Sales,Manager,2,25000,Very High,0,0,0,0,No,Travel_Rarely,22,Very High,Low,High,High,3,19,1,3,1,9,1,Married,No,2018-05-25
EMP12243,45,Male,PhD,Human Resources,HR Specialist,1,20699,Very High,25,3,1,2,Yes,Travel_Rarely,18,High,Very High,Very High,Very High,3,21,3,4,0,4,17,Single,No,2023-10-16
EMP12244,23,Male,High School,Marketing,Manager,3,25000,Very High,4,4,1,4,No,Non-Travel,17,Medium,Medium,Very High,High,3,23,2,2,2,5,13,Married,No,2025-02-16
EMP12245,20,Male,Bachelor's,It,Manager,5,20991,Very High,0,0,0,0,No,Non-Travel,26,Medium,Very High,High,High,3,19,2,5,3,5,15,Single,No,2010-09-10
EMP12246,26,Female,High School,Research & Development,Manager,1,25000,Very High,8,7,3,1,No,Travel_Rarely,21,Medium,Medium,High,High,3,14,3,0,1,6,11,Single,No,2015-05-22
EMP12247,49,Female,Bachelor's,Sales,Sales Representative,3,10034,High,29,2,2,0,No,Travel_Rarely,11,High,Medium,Medium,High,3,23,3,4,1,8,17,Married,No,2025-08-04
EMP12248,28,Male,Bachelor's,It,Software Engineer,3,22985,Very High,0,0,0,0,No,Non-Travel,25,High,Low,Low,High,4,23,0,6,3,11,7,Single,No,2023-06-13
EMP12249,54,Female,Master's,Human Resources,HR Executive,5,10599,High,31,3,3,3,No,Travel_Rarely,26,Low,Low,High,High,3,12,2,4,3,3,0,Married,No,2019-12-14
EMP12250,27,Male,High School,Sales,Sales Executive,1,7130,Medium,0,0,0,0,No,Travel_Rarely,9,Medium,High,High,High,3,20,1,2,1,8,2,Married,No,2017-08-31
EMP12251,43,Female,Master's,Sales,Manager,3,25000,Very High,21,11,0,2,Yes,Travel_Rarely,17,Medium,Very High,Medium,High,3,20,1,1,0,0,6,Married,Yes,2023-08-29
EMP12252,38,Female,Bachelor's,Marketing,Marketing Specialist,1,23453,Very High,15,15,2,0,No,Travel_Rarely,19,Medium,Medium,High,Very High,3,21,2,3,4,8,1,Married,No,2023-01-15
EMP12253,55,Female,Master's,Finance,Financial Analyst,2,19377,Very High,27,11,4,0,Yes,Travel_Frequently,13,Medium,Low,High,High,3,20,3,1,0,11,15,Married,No,2022-07-12
EMP12254,46,Male,Bachelor's,It,Software Engineer,3,20999,Very High,21,4,0,3,Yes,Travel_Rarely,6,High,Medium,Very High,Medium,3,18,3,0,0,7,8,Married,No,2017-04-11
EMP12255,51,Male,High School,It,Data Analyst,3,25000,Very High,25,3,3,3,No,Travel_Frequently,150,Medium,Medium,Medium,High,3,10,1,1,4,1,2,Married,No,2018-11-16
EMP12256,33,Male,PhD,Human Resources,Manager,1,19611,Very High,4,4,4,3,No,Travel_Frequently,4,High,Medium,High,Medium,3,10,3,6,0,6,18,Single,No,2023-05-08
EMP12257,37,Male,High School,Research & Development,Research Scientist,3,25000,Very High,14,7,0,0,No,Travel_Frequently,29,High,Low,Medium,High,3,25,1,6,2,6,13,Single,No,2014-01-29
EMP12258,47,Female,Master's,Research & Development,Manager,2,16445,Very High,21,4,4,1,Yes,Travel_Frequently,18,Medium,Medium,Medium,High,3,23,0,0,3,1,14,Single,No,2023-07-17
EMP12259,48,Male,Master's,Research & Development,Manager,1,25000,Very High,28,0,0,0,No,Travel_Frequently,12,High,Very High,Medium,High,3,11,0,3,1,7,15,Single,Yes,2022-10-12
EMP12260,35,Male,High School,Research & Development,Research Director,2,19787,Very High,7,7,0,1,No,Travel_Rarely,28,High,Very High,Medium,High,3,22,0,2,4,5,18,Single,No,2012-02-11
EMP12261,54,Male,Bachelor's,It,Data Analyst,3,18311,Very High,27,3,2,3,Yes,Travel_Rarely,28,Medium,Medium,High,High,3,19,2,6,0,5,14,Single,No,2025-05-03
EMP12262,50,Male,Master's,Human Resources,Manager,4,25000,Very High,27,2,0,0,No,Travel_Frequently,4,High,Very High,High,High,3,15,3,6,1,11,13,Married,No,2019-07-27
EMP12263,23,Female,PhD,It,Data Analyst,3,25000,Very High,0,0,0,0,No,Travel_Rarely,5,Medium,Medium,Very High,High,3,11,0,0,2,10,4,Married,No,2015-03-14
EMP12264,56,Male,Master's,Research & Development,Manager,1,23424,Very High,28,6,0,2,Yes,Travel_Rarely,12,Very High,High,High,Very High,3,13,1,3,0,4,6,Married,No,2024-03-08
EMP12265,36,Female,Bachelor's,Human Resources,HR Specialist,1,7810,Medium,17,1,1,1,No,Travel_Rarely,18,High,High,Medium,High,3,15,0,5,0,11,2,Married,No,2021-11-18
EMP12266,58,Male,Master's,Human Resources,Manager,1,18724,Very High,30,9,2,1,No,Travel_Rarely,26,High,Low,Very High,Medium,3,11,3,2,0,10,1,Divorced,No,2016-09-28
EMP12267,45,Female,Master's,Human Resources,Manager,1,25000,Very High,24,2,2,2,No,Travel_Frequently,17,Very High,Medium,Very High,High,3,13,1,1,2,7,15,Married,Yes,2017-06-11
EMP12268,58,Female,Master's,Finance,Finance Manager,2,19855,Very High,36,1,1,1,Yes,Travel_Rarely,23,High,Very High,High,Low,3,16,0,1,3,9,1,Single,No,2017-02-14
EMP12269,60,Female,Master's,Sales,Manager,1,25000,Very High,37,3,1,0,No,Travel_Rarely,23,High,Low,Low,Very High,3,10,3,0,1,8,2,Married,No,2018-06-19
EMP12270,23,Female,High School,Research & Development,Research Director,1,25000,Very High,0,0,0,0,No,Travel_Frequently,24,High,Medium,Medium,Medium,3,25,1,4,0,4,11,Married,No,2013-02-09
EMP12271,49,Male,Bachelor's,Sales,Sales Executive,4,24307,Very High,19,17,4,8,No,Travel_Rarely,10,Medium,Very High,High,High,3,25,0,5,0,0,0,Single,No,2011-12-25
EMP12272,49,Female,Master's,Research & Development,Research Scientist,2,15081,Very High,24,8,1,1,Yes,Travel_Frequently,6,High,Low,High,High,3,18,0,4,2,10,14,Single,No,2017-04-09
EMP12273,41,Female,PhD,Research & Development,Research Scientist,3,7362,Medium,17,14,3,4,No,Travel_Rarely,17,Low,Medium,Medium,Medium,4,19,3,5,2,5,0,Single,No,2019-11-13
EMP12274,30,Female,Bachelor's,Finance,Finance Manager,2,25000,Very High,0,0,0,0,No,Travel_Frequently,8,Low,Very High,Medium,Very High,3,19,0,2,1,11,0,Married,No,2012-11-05
EMP12275,21,Female,PhD,Marketing,Unknown,2,15266,Very High,0,0,0,0,Yes,Travel_Rarely,2,High,Very High,Medium,High,3,25,3,1,1,11,14,Single,No,2016-12-29
EMP12276,31,Female,PhD,Human Resources,HR Specialist,1,23844,Very High,0,0,0,0,No,Travel_Rarely,12,Low,Very High,Very High,Medium,3,16,0,3,0,0,2,Married,No,2018-07-26
EMP12277,49,Male,Master's,Finance,Unknown,2,12551,High,26,2,2,1,No,Travel_Frequently,3,Low,High,Very High,Very High,4,18,1,5,0,4,13,Married,No,2019-03-01
EMP12278,55,Male,Master's,Research & Development,Research Director,2,19548,Very High,34,9,3,1,Yes,Travel_Rarely,24,High,Low,Medium,High,4,16,0,2,0,5,9,Divorced,Yes,2018-06-12
EMP12279,37,Male,Master's,Human Resources,Manager,2,22363,Very High,16,6,2,0,No,Non-Travel,20,Low,High,Medium,High,3,25,2,0,0,2,2,Married,No,2019-11-13
EMP12280,45,Female,Master's,Sales,Sales Executive,3,24856,Very High,16,16,5,3,No,Travel_Rarely,21,Medium,High,Medium,Very High,3,20,0,5,0,11,19,Married,No,2016-08-07
EMP12281,26,Male,Master's,Sales,Manager,4,13337,High,0,0,0,0,Yes,Travel_Rarely,25,High,High,Medium,Medium,3,25,3,0,2,0,17,Single,No,2019-04-27
EMP12282,20,Female,High School,Research & Development,Laboratory Technician,2,25000,Very High,0,0,0,0,No,Travel_Rarely,27,High,Very High,Medium,High,3,10,0,2,3,1,3,Married,No,2019-08-06
EMP12283,45,Male,Bachelor's,Research & Development,Research Scientist,1,16838,Very High,18,3,3,3,No,Travel_Rarely,23,High,Very High,High,High,3,16,2,3,1,11,16,Married,No,2013-06-16
EMP12284,42,Male,Bachelor's,Sales,Sales Representative,4,10368,High,19,1,1,0,No,Travel_Rarely,26,High,High,Medium,Very High,3,20,1,1,2,11,19,Single,Yes,2025-02-20
EMP12285,45,Female,High School,Sales,Manager,3,20972,Very High,23,4,2,1,No,Non-Travel,28,High,Low,High,High,3,18,2,1,4,10,3,Single,No,2017-02-07
EMP12286,25,Female,Bachelor's,Sales,Sales Executive,2,22370,Very High,2,2,0,1,No,Travel_Rarely,7,High,Low,Low,Very High,3,22,1,3,4,11,14,Married,No,2024-06-24
EMP12287,25,Female,Master's,Marketing,Manager,3,23677,Very High,4,3,3,1,No,Travel_Frequently,1,Medium,Medium,Medium,High,3,17,2,1,4,2,10,Single,No,2022-02-14
EMP12288,27,Male,Master's,Research & Development,Research Scientist,1,25000,Very High,6,2,1,0,No,Travel_Rarely,17,High,Medium,Low,Low,3,25,2,5,1,2,2,Married,No,2023-12-28
EMP12289,43,Male,Bachelor's,Research & Development,Research Scientist,1,19803,Very High,16,0,0,0,No,Travel_Rarely,8,Very High,Low,High,Low,4,25,2,4,0,1,6,Single,No,2024-10-13
EMP12290,41,Male,Master's,Sales,Sales Executive,1,20872,Very High,16,4,3,4,No,Travel_Rarely,10,Medium,High,Medium,High,3,21,1,4,4,5,9,Single,No,2012-10-12
EMP12291,38,Male,Bachelor's,Human Resources,Manager,1,13407,High,17,2,2,2,No,Travel_Rarely,17,Medium,High,Very High,High,3,13,0,3,4,6,18,Married,No,2023-07-04
EMP12292,56,Male,Bachelor's,Sales,Sales Executive,2,25000,Very High,28,0,0,0,No,Non-Travel,16,Low,High,Medium,Medium,3,14,3,6,3,4,19,Single,No,2014-01-01
EMP12293,37,Male,Master's,Sales,Sales Executive,1,23931,Very High,10,2,2,2,No,Travel_Rarely,10,High,Medium,High,Very High,3,12,0,4,2,6,7,Married,No,2019-04-09
EMP12294,50,Male,Bachelor's,Research & Development,Research Director,3,18233,Very High,29,2,0,2,No,Travel_Rarely,15,Low,Medium,Very High,High,3,19,2,5,1,11,14,Married,No,2015-11-16
EMP12295,56,Female,Master's,Sales,Sales Representative,2,9348,High,28,2,1,1,No,Travel_Rarely,16,High,Medium,High,Low,3,19,1,2,1,2,12,Divorced,No,2025-08-14
EMP12296,49,Male,Bachelor's,Sales,Manager,2,25000,Very High,21,1,1,0,No,Travel_Rarely,18,High,High,High,Very High,3,21,1,1,3,10,2,Married,No,2022-06-01
EMP12297,52,Male,Bachelor's,Sales,Manager,1,12677,High,31,4,2,4,Yes,Travel_Rarely,4,High,High,Low,High,3,11,0,5,4,4,20,Married,No,2016-10-14
